hash,benchmark,verified-result,claimed-result,dps,gimsatul,mallob-ki,mergesat-aws,nps,pakis22,pakismab22,parkissat-rs,pkissat,pmcomsps
c3de1f05d136b8ec420732ca829f3217,corePKCS11:C_CreateObject.cnf,unsat,unsat,130.982,384.812,145.283,725.057,141.5,199.235,214.64,73.756,3653.454,916.692
c5be40965caf3abdba3994ff3d1f32b6,grid-color-12-14-4-cb.cnf,sat,sat,173.955,89.589,558.082,43.233,49.97,82.523,80.296,5.168,10000.0,813.892
c846dfb21b50596aef8fbe5591d75eb0,UNSAT_MS_opt_snake_p20.pddl_29.cnf,unsat,unsat,285.219,237.074,54.655,911.221,127.162,10000.0,10000.0,268.955,10000.0,1053.997
c98459d6a1763d809729e276b9c4cbbd,linked_list_swap_contents_safety_unwind74.cnf,unsat,unsat,182.137,663.081,553.058,906.559,267.784,366.732,524.911,53.604,10000.0,10000.0
c9886f58320a360adbc8db9470563bea,ctl_4291_567_12_unsat.cnf,unsat,unsat,29.435,76.322,40.499,694.009,27.395,503.189,360.171,51.213,672.724,155.806
ca6db14aaa04027d2b8af47ec910bd68,cfi-rigid-s2-0064-04-or_2.cnf,unsat,unsat,113.902,355.007,109.532,499.519,136.066,501.501,673.493,50.449,10000.0,787.131
cac1c09f968ef8654c499156d1292385,SCPC-500-18.cnf,unsat,unsat,28.783,80.374,6.173,388.723,20.974,228.215,163.134,11.06,92.082,47.018
cb3c725fd30d50c6785b907054194260,worker_40_40_30_0.9.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
cb8f9ffb66d9b5ef663e6759be0b5e4e,q_query_3_L200_coli.sat.cnf,unsat,unsat,159.674,211.119,123.914,417.08,110.506,197.114,343.584,63.717,547.456,268.649
cbd7e28e510e658abbbe312bdffc6407,worker_50_50_50_0.85.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
ccb55d1b802617fcb969e12859d66124,g2-mizh-md5-48-2.cnf,sat,sat,20.755,334.638,72.424,65.656,26.105,28.21,13.258,5.631,1105.527,32.584
cd1585619fea2f2634525a3663873764,linked_list_swap_contents_safety_unwind55.cnf,unsat,unsat,107.058,324.493,125.096,512.483,177.873,147.354,210.406,44.297,10000.0,1658.813
cd361d33986dccd7f2d86016d6c35241,ecarev-110-4099-22-30-7.cnf,sat,sat,246.571,1436.379,348.266,159.347,375.752,419.346,853.793,75.545,711.86,371.334
cd36b290c27ed9bafedfb2ca88469f01,mdp-28-12-sat.cnf,sat,sat,6.068,1.618,14.878,3.061,252.651,675.168,53.082,3.042,111.472,85.051
cd72a64e1b857fd30b9ec831cf462bf1,mp1-21.7.cnf,sat,sat,44.389,116.035,41.504,9.62,36.463,22.451,16.047,5.138,10000.0,92.265
cd7c8f8aa9901293a9bc31839eafcc40,reconf10_42_queen20_4_0961.cnf,sat,sat,28.946,311.149,1108.411,2095.927,277.943,368.755,293.464,131.577,10000.0,1532.527
cda0871abcaa41bb403207731bd24fe5,af-synthesis_stb_50_100_4_unsat.cnf,unsat,unsat,968.437,10000.0,226.845,10000.0,1595.665,10000.0,10000.0,831.549,10000.0,10000.0
cdcdc78497a72d622493b1bac4f0f28b,reconf20_26_3-FullIns_4_1.cnf,unsat,unsat,23.242,103.365,149.385,51.076,14.104,150.505,154.492,17.176,852.402,46.806
ce32731c73701c2ac2bed5341b6ae3ca,mp1-9_27.cnf,sat,sat,13.966,35.707,3.278,51.783,14.895,35.324,152.763,4.103,14.175,93.942
ce4345ce697134021029c2686d5eb04c,Carry_Save_Fast_3.cnf.cnf,sat,sat,3.274,1.551,3.268,3.829,2.776,1.094,2.145,1.133,23.271,7.139
cf194dbcba619ea53edb4170c056ac5b,grid-color-14-14-14-cb.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
cfa14a7015b0f7fecd98e898f3c95896,velev-vliw-sat-4.0-b8.cnf,sat,sat,25.149,136.516,14.332,94.836,25.029,19.037,27.649,29.369,287.305,147.453
d065d395159d19735706e0b5cb823f17,af-synthesis_stb_50_20_8_sat.cnf,sat,sat,28.997,36.282,8.074,248.349,10.859,61.104,40.127,7.173,366.044,118.158
d0ee45ac97c6b5cc63a528f46a5797aa,linked_list_swap_contents_safety_unwind44.cnf,unsat,unsat,56.187,212.721,77.659,271.225,92.832,80.203,113.031,42.459,10000.0,1085.905
d1a4dc04e54d4fa58dfbbf61bd2415b4,SC22_Timetable_C_451_E_50_Cl_30_S_28.cnf,sat,sat,187.476,745.678,10000.0,176.747,526.21,1974.944,2032.626,78.154,2540.393,2258.635
d1dbf88a58406c931fd696267ed8159e,s2n:s2n_stuffer_private_key_from_pem.cnf,unsat,unsat,1446.367,1933.739,166.427,111.191,1058.457,85.991,93.156,47.818,948.851,427.616
d1f5c3af78f13f39595288976115d7d3,3d_perfect_euler_bricks.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d21199e73859ca35386912c5c475d6c7,tseitin_n192_d3.cnf,unknown,unsat,10000.0,10000.0,4.008,10000.0,10000.0,10000.0,10000.0,10000.0,5.195,1.944
d32a1553afeebf44835370c9567b3598,cfi-rigid-t2-0048-01-or_3_shuffle_all.cnf,sat,sat,29.526,39.333,20.711,892.392,31.472,13.155,29.568,27.505,10000.0,4274.84
d3c07914f3ebb42906b986aa431243af,summle_X8646_steps8_I1-2-2-4-4-8-25-100.cnf,sat,sat,38.44,62.964,40.303,12.837,29.019,34.684,72.561,3.427,55.828,61.085
d3c22bb79a638adc35682226f35e3bc4,pj2003_k9.cnf,unsat,unsat,532.08,347.399,296.685,232.46,370.521,896.306,925.26,409.1,10000.0,1191.715
d40af7b45bba9c64033c0dd47b07f4a4,mdp-36-16-sat.cnf,unknown,sat,10000.0,10000.0,4661.186,10000.0,10000.0,3779.544,10000.0,10000.0,10000.0,10000.0
d518d21a9d851741940749cb59f558af,rphp_p6_r28.cnf,unsat,unsat,10000.0,10000.0,384.15,10000.0,10000.0,10000.0,10000.0,3476.363,10000.0,10000.0
d60f78323b957025e55ca528d641b83b,SC22_Timetable_C_451_E_48_Cl_30_S_27.cnf,sat,sat,3821.221,10000.0,10000.0,171.859,10000.0,10000.0,10000.0,100.057,10000.0,10000.0
d6947217ad779e1175c716cca42525c6,summle_X111113_steps7_I1-2-2-4-4-8-25-100.cnf,sat,sat,55.978,255.895,20.093,259.706,123.167,150.41,159.177,12.358,248.067,74.638
d6c845a5f92ebc059b3f0ab2f6d395ed,cfi-rigid-z2-0088-02-or_2_shuffle_all.cnf,unsat,unsat,76.171,76.026,84.112,721.661,68.778,351.343,185.39,55.671,3550.77,1937.929
d702aa8568706efda8308ef8d24f907b,div-mitern167.cnf,unsat,unsat,162.042,577.304,192.922,531.402,176.058,380.088,477.121,218.097,1524.472,156.814
d7039acbd2f060fe1e32a273b07c2c77,sudoku-N30-29.cnf,unsat,unsat,1537.429,10000.0,554.797,2147.699,1328.699,1245.449,1590.644,705.999,10000.0,2241.511
d78819115db81dee343d7777fbc5844f,cfi-rigid-s2-0064-02-or_2.cnf,unsat,unsat,107.943,293.795,52.049,476.411,93.228,342.608,426.985,26.355,10000.0,2205.163
d79e09d2a1639a01528c0703df4d4946,pj2008_k400.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d7f273dc6e97efe55c8b7f9cc547eb2d,sin_depth_miter_1.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d8602e623f87dd33f4a1a69ee42d15be,reconf20_50_grid10_3_6844.cnf,unsat,unsat,122.669,477.259,147.498,129.464,96.962,660.171,977.336,45.872,10000.0,10000.0
d87714e099c66f0034fb95727fa47ccc,Wallace_Bits_Fast_2.cnf.cnf,sat,sat,3.377,2.127,1.548,6.712,1.556,1.246,1.602,1.074,5.767,11.609
d892eb7b3b3a44192ee639e222eee058,reconf10_99_Ins_3_1.cnf,sat,sat,12.388,652.61,2788.355,724.308,8.569,214.556,400.605,78.428,3602.068,10000.0
d8bb23406e76bf5a4b7a6edba8784a74,Lab-Project-FreeRTOS-Cellular-Library:Cellular_ATRemoveTrailingWhiteSpaces.cnf,unsat,unsat,117.347,175.672,226.822,10000.0,115.518,465.66,359.278,89.198,2271.828,444.182
d90c519010bfda89d1626c0321a55a64,j3045_10_gmto_bm1.cnf,unknown,unsat,10000.0,10000.0,3116.886,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
d9e9100c382d44fb67af82f8d69814f1,cfi-rigid-t2-0048-03-or_3_shuffle_all.cnf,sat,sat,20.201,55.628,16.299,860.84,28.628,54.012,44.556,23.455,10000.0,10000.0
dcac26e190c906c61ac7222d6d4628c7,grid-color-14-14-12-cb.cnf,sat,sat,77.207,900.539,10000.0,388.223,433.591,4800.686,10000.0,166.259,10000.0,10000.0
dd0196aee30d0a83b6fe8bc7eba01806,aws-encryption-sdk-c:aws_cryptosdk_priv_hdr_parse_iv.cnf,unsat,unsat,2626.293,10000.0,620.797,812.89,3180.864,746.156,1225.645,163.65,10000.0,10000.0
ddc7ca4c5dcb102a3ecc63721498f746,SC22_Timetable_C_436_E_39_Cl_29_S_27.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
ddcb0cd9b7bca43c3a5189326ae88aab,linked_list_swap_contents_safety_unwind71.cnf,unsat,unsat,165.744,722.145,744.353,1976.09,153.176,129.518,239.848,39.762,10000.0,10000.0
e011c703e4a2ff46069ec2af2997b580,sin_depth_miter_6.cnf,unsat,unsat,2151.309,10000.0,10000.0,632.074,4047.739,10000.0,10000.0,1189.254,10000.0,10000.0
e01c39b7b41c9ff1621579b747254fab,ncc_none_3001_7_3_3_1_31_435991723.cnf,sat,sat,80.226,1107.568,120.607,189.759,71.111,179.381,248.831,44.963,1429.359,748.994
e02e21075d3bb8b0e64ea9b8122c75ff,PancakeVsInsertSort_6_7.cnf,unsat,unsat,16.147,12.342,15.074,179.175,8.223,58.048,76.079,22.059,62.691,41.753
e0b938c32e36e2939d712dd4024f9ec6,j3037_9_mdd_b.cnf,sat,sat,113.6,468.196,139.902,21.479,110.862,110.235,334.776,3.194,2550.232,10000.0
e28cf003c086c99f3a3d9a90aebf8ed1,intel046_Iter124.cnf,sat,sat,47.644,128.461,34.312,28.359,91.18,98.712,148.383,11.201,242.962,202.24
e4128445a07bb86afca1f3590d9adfa9,worker_80_80_80_0.8.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
e436f6303d3f499969eafe05b0914a4b,bmc_QICE_snp_vld_50.cnf,unsat,unsat,10000.0,10000.0,10000.0,668.781,1790.17,1677.742,2474.699,437.267,10000.0,3729.496
e47567e16e4aeb4d8f3806dfbfdfd646,sudoku-N30-8.cnf,unsat,unsat,10000.0,10000.0,586.184,2412.834,10000.0,3281.541,10000.0,781.107,10000.0,10000.0
e4f345877ba5fa2b8fb26be06a123748,rphp_p105_r105.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
e55a49d8065d65650f24c0f3ecef30b6,af-synthesis_stb_50_120_4_unsat.cnf,unsat,unsat,229.055,1026.197,82.928,1996.428,161.144,1143.811,2653.422,133.551,1558.024,681.448
e5f5dbace0183455d167a88100312c34,Nb52T6.cnf,unsat,unsat,1390.645,763.933,635.41,3820.019,1075.354,3253.333,2890.537,1238.03,10000.0,1368.506
e6f793931983295561620a027d9b3e95,mdp-36-14-unsat.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
e7c0d40392681b1a55d5d3c826a26766,reconf20_116_le450_25c_1.cnf,unsat,unsat,400.42,584.964,146.981,124.497,269.608,342.65,694.153,66.407,10000.0,910.989
e7cd2c407974b35fa97f8e64a691bfa0,j3037_10_gmto_b.cnf,sat,sat,18.411,190.116,23.685,70.457,22.965,14.278,29.544,2.129,50.352,141.392
e85b6cb3e2751d5c80559433ba1adf06,vlsat2_24450_2770239.dimacs.cnf,sat,sat,4.691,44.557,2.977,12.956,3.758,2.237,3.271,13.729,10000.0,1990.514
e8d9e3a985463b8e4f45b6e09b77bf6c,cfi-rigid-t2-0048-02-or_3_shuffle_all.cnf,sat,sat,36.114,84.855,16.799,849.009,32.286,32.793,37.972,26.079,10000.0,10000.0
e97ebde59cb17ef6f7c4430224b21ed1,grid-color-14-14-8-cb.cnf,sat,sat,472.596,192.353,10000.0,429.769,57.686,21.284,434.455,127.262,2070.214,802.155
e992a45933d191dc4fbe8cc4836109f8,sum_of_three_cubes_165_known_representation.cnf,sat,sat,228.827,10000.0,10000.0,518.714,316.779,24.189,4566.47,861.795,10000.0,10000.0
e99ce61fe251b404ec85f6246fd4bb19,Wallace_Bits_Fast_7.cnf.cnf,sat,sat,5.302,4.993,5.371,1.544,4.362,1.104,2.402,3.175,14.19,6.185
e9b4369f9a98e397ac69eb7740ffef49,Carry_Save_Fast_2.cnf.cnf,sat,sat,16.846,2.875,2.07,3225.822,33.799,129.197,27.283,2.186,42.83,23.68
ea8a79747c7ab142a897b7e8e638245f,j3045_4_mdd_b.cnf,sat,sat,67.591,141.634,50.008,308.468,95.668,28.184,140.607,8.134,2865.237,507.897
eb659cd21250abdc8c9cec49073c32c6,linked_list_swap_contents_safety_unwind59.cnf,unsat,unsat,175.48,343.394,176.849,719.832,129.741,126.265,214.159,35.49,10000.0,1327.596
eb8a25e0db5d0605e3e15670f7a07f27,grid-color-14-14-2-cb.cnf,sat,sat,1986.09,454.927,10000.0,992.822,1169.459,648.388,1083.534,131.261,10000.0,10000.0
ed410c758e5025f1bb97922574d1c2ff,reconf10_86_sp003_1.cnf,sat,sat,993.684,2430.555,753.423,834.425,1882.934,1562.38,2810.28,420.314,10000.0,2062.181
ed6920e7126f57daabfb85415607fdb5,sum_of_three_cubes_906_unknown_representation.cnf,unknown,unknown,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
ee06244cc0ed073bd6abf147dc27eff6,pj2016_k120.cnf,unknown,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
eede03732955f620b5291f9dcf9f95df,tseitin_n200_d3.cnf,unknown,unsat,10000.0,10000.0,0.865,10000.0,10000.0,10000.0,10000.0,10000.0,2.503,1.759
efc1b836380d0f84e7512f7b2ccdbb60,PancakeVsInsertSort_8_5.cnf,unsat,unsat,1923.614,10000.0,281.784,10000.0,1506.261,10000.0,10000.0,530.121,10000.0,2265.257
f0f279c7d5043e783f73237cf6bddf33,Break_triple_20_72.xml.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,1108.745,10000.0,10000.0
f1afd5e8d4b842c15c6a2c420b2b2dba,pj2018_k10.cnf,sat,sat,809.87,764.598,68.104,198.619,439.105,1246.676,1113.087,113.471,10000.0,2119.034
f1b3d254596523910f3af07fc1942e64,Break_unsat_12_19.xml.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
f2a73aa514c859c91db462e1e2a1315b,af-synthesis_stb_50_140_1_sat.cnf,sat,sat,10.141,91.023,15.49,385.301,23.799,100.367,32.14,5.567,638.186,383.941
f5f1d6a47ed7449a18d872a3f93d8aa5,GP_120_400_15.cnf,sat,sat,583.802,10000.0,1735.533,3844.489,287.456,1476.699,826.16,66.074,10000.0,1939.126
f64806fd4fe79f1efaefa7ce68d93ee1,sin_depth_miter_4.cnf,unsat,unsat,315.153,1202.818,548.96,10000.0,297.748,1400.247,1707.313,203.385,10000.0,712.158
f8a966a2ba189ad5fa45f870f3c5e200,sudoku-N30-7.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
f8ad493b11bf0692c1f3919642cebdb1,PancakeVsInsertSort_9_3.cnf,unsat,unsat,126.518,165.292,62.813,1889.727,83.421,671.133,999.224,108.068,1544.08,228.949
f8b7241f662ab4d36337b74bb7984122,summle_X111119_steps7_I1-2-2-4-4-8-25-100.cnf,sat,sat,20.579,18.252,72.958,121.168,16.446,86.237,37.538,5.355,263.872,62.707
f9dd957b2f5940a3e3adaa2eeaaba011,mdp-36-12-sat.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,106.882,10000.0
fa88b447f6b41b04686085480678affe,UNSAT_H_instances_childsnack_p12.hddl_1.cnf,unsat,unsat,51.371,51.018,10000.0,43.478,68.152,132.127,91.357,19.149,10000.0,10000.0
fb5cf4ad3c46dd294eb8253218524ba6,cfi-rigid-r2-0072-01-or_3.cnf,sat,sat,23.55,7.147,20.218,220.232,18.805,13.22,54.794,4.68,10000.0,549.031
fbf3b9f8a03a1efedae3da04622fe96e,sqrt-mitern168.cnf,unsat,unsat,215.869,625.848,141.778,261.721,258.793,3048.446,3063.431,255.098,696.202,136.725
fca7a5a04aaed5f0eacccc4139dc894a,satcoin-genesis-SAT-8192.cnf,sat,sat,4640.075,933.398,20.289,404.652,10000.0,10000.0,1281.252,4.1,1511.744,453.067
fdfd5975c57d7cd2264ef6aff6cb4815,SE_PR_stb_588_138.apx_1.cnf,sat,sat,14.984,21.597,6.918,567.309,30.39,1.059,7.054,1.047,2975.022,139.642
fe800e62b55609cb152965c223e72280,div-mitern171.cnf,unsat,unsat,105.8,210.394,25.574,287.131,87.869,218.239,355.511,29.069,211.676,135.988
fe96b630b3e761821308b544368dd521,GP_100_950_34.cnf,sat,sat,10000.0,10000.0,10000.0,10000.0,1924.162,2536.879,10000.0,141.552,10000.0,10000.0
fec4ba2cf2416933dcf7b8153be97344,bz-X-4-7-6.cnf,sat,sat,123.895,360.12,432.994,1181.688,367.258,1423.744,185.094,9.302,10000.0,181.093
fee70cede2b5b55bfbdb6e48fbe7ce4f,DLTM_twitter690_74_16.cnf,sat,sat,58.263,664.142,25.594,208.497,388.175,424.582,970.447,19.355,1621.33,164.809
ff3be72b9f5f44036875aa48f5434456,worker_20_60_20_0.9.cnf,unknown,unsat,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0,10000.0
fff3f8c76467cdf9d92689969fd94281,mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,sat,sat,73.553,26.305,23.285,221.829,20.21,212.198,292.367,3.041,97.698,158.412
